t,x,x_dot
9.19,32.81,5.66666666666667
9.2,32.8666666666667,5.66666666666667
9.21,32.9233333333333,5.66666666666667
9.22,32.98,5.66666666666667
9.23,33.0366666666667,5.66666666666667
9.24,33.0933333333333,5.66666666666667
9.25,33.15,5.66666666666667
9.26,33.2066666666667,5.66666666666667
9.27,33.2633333333333,5.66666666666667
9.28,33.32,5.66666666666667
9.29,33.3766666666667,5.66666666666667
9.3,33.4333333333333,5.66666666666667
9.31,33.49,5.66666666666667
9.32,33.5466666666667,5.66666666666667
9.33,33.6033333333333,5.66666666666667
9.34,33.66,5.66666666666667
9.35,33.7166666666667,5.66666666666667
9.36,33.7733333333333,5.66666666666667
9.37,33.83,5.66666666666667
9.38,33.8866666666667,5.66666666666667
9.39,33.9433333333333,5.66666666666667
9.4,34,5.66666666666667
9.41,34.0566666666667,5.66666666666667
9.42,34.1133333333333,5.66666666666667
9.43,34.17,5.66666666666667
9.44,34.2266666666667,5.66666666666667
9.45,34.2833333333333,5.66666666666667
9.46,34.34,5.66666666666667
9.47,34.3966666666667,5.66666666666667
9.48,34.4533333333333,5.66666666666667
9.49,34.51,5.66666666666667
9.5,34.5666666666667,5.66666666666667
9.51,34.6233333333333,5.66666666666667
9.52,34.68,5.66666666666667
9.53,34.7366666666667,5.66666666666667
9.54,34.7933333333333,5.66666666666667
9.55,34.85,5.66666666666667
9.56,34.9066666666667,5.66666666666667
9.57,34.9633333333333,5.66666666666667
9.58,35.02,5.66666666666667
9.59,35.0766666666667,5.66666666666667
9.6,35.1333333333333,5.66666666666667
9.61,35.19,5.66666666666667
9.62,35.2466666666667,5.66666666666667
9.63,35.3033333333333,5.66666666666667
9.64,35.36,5.66666666666667
9.65,35.4166666666667,5.66666666666667
9.66,35.4733333333333,5.66666666666667
9.67,35.53,5.66666666666667
9.68,35.5866666666667,5.66666666666667
9.69,35.6433333333333,5.66666666666667
9.7,35.7,5.66666666666667
9.71,35.7566666666667,5.66666666666667
9.72,35.8133333333333,5.66666666666667
9.73,35.87,5.66666666666667
9.74,35.9266666666667,5.66666666666667
9.75,35.9833333333333,5.66666666666667
9.76,36.04,5.66666666666667
9.77,36.0966666666667,5.66666666666667
9.78,36.1533333333333,5.66666666666667
9.79,36.21,5.66666666666667
9.8,36.2666666666667,5.66666666666667
9.81,36.3233333333333,5.66666666666667
9.82,36.38,5.66666666666667
9.83,36.4366666666667,5.66666666666667
9.84,36.4933333333333,5.66666666666667
9.85,36.55,5.66666666666667
9.86,36.6066666666667,5.66666666666667
9.87,36.6633333333333,5.66666666666667
9.88,36.72,5.66666666666667
9.89,36.7766666666667,5.66666666666667
9.9,36.8333333333333,5.66666666666667
9.91,36.89,5.66666666666667
9.92,36.9466666666667,5.66666666666667
9.93,37.0033333333333,5.66666666666667
9.94,37.06,5.66666666666667
9.95,37.1166666666667,5.66666666666667
9.96,37.1733333333333,5.66666666666667
9.97,37.23,5.66666666666667
9.98,37.2866666666667,5.66666666666667
9.99,37.3433333333333,5.66666666666667
10,37.4,5.66666666666667
10.01,37.4566666666667,5.66666666666667
10.02,37.5133333333333,5.66666666666667
10.03,37.57,5.66666666666667
10.04,37.6266666666667,5.66666666666667
10.05,37.6833333333333,5.66666666666667
10.06,37.74,5.66666666666667
10.07,37.7966666666667,5.66666666666667
10.08,37.8533333333333,5.66666666666667
10.09,37.91,5.66666666666667
10.1,37.9666666666667,5.66666666666667
10.11,38.0233333333333,5.66666666666667
10.12,38.08,5.66666666666667
10.13,38.1366666666667,5.66666666666667
10.14,38.1933333333333,5.66666666666667
10.15,38.25,5.66666666666667
10.16,38.3066666666667,5.66666666666667
10.17,38.3633333333333,5.66666666666667
10.18,38.42,5.66666666666667
10.19,38.4766666666667,5.66666666666667
10.2,38.5333333333333,5.66666666666667
10.21,38.59,5.66666666666667
10.22,38.6466666666667,5.66666666666667
10.23,38.7033333333333,5.66666666666667
10.24,38.76,5.66666666666667
10.25,38.8166666666667,5.66666666666667
10.26,38.8733333333333,5.66666666666667
10.27,38.93,5.66666666666667
10.28,38.9866666666667,5.66666666666667
10.29,39.0433333333333,5.66666666666667
10.3,39.1,5.66666666666667
10.31,39.1566666666667,5.66666666666667
10.32,39.2133333333333,5.66666666666667
10.33,39.27,5.66666666666667
10.3446405228758,39.3265916666667,5.65166666666667
10.3546405228758,39.3830333333333,5.63666666666667
10.3646405228758,39.439325,5.62166666666667
10.3746405228758,39.4954666666667,5.60666666666667
10.3846405228758,39.5514583333333,5.59166666666667
10.3946405228758,39.6073,5.57666666666667
10.4046405228758,39.6629916666667,5.56166666666667
10.4146405228758,39.7185333333333,5.54666666666667
10.4246405228758,39.773925,5.53166666666667
10.4346405228758,39.8291666666667,5.51666666666667
10.4446405228758,39.8842583333333,5.50166666666667
10.4546405228758,39.9392,5.48666666666667
10.4646405228758,39.9939916666667,5.47166666666667
10.4746405228758,40.0486333333333,5.45666666666667
10.4846405228758,40.103125,5.44166666666667
10.4946405228758,40.1574666666667,5.42666666666667
10.5046405228758,40.2116583333333,5.41166666666667
10.5146405228758,40.2657,5.39666666666667
10.5246405228758,40.3195916666667,5.38166666666667
10.5346405228758,40.3733333333333,5.36666666666667
10.5446405228758,40.426925,5.35166666666667
10.5546405228758,40.4803666666667,5.33666666666667
10.5646405228758,40.5336583333333,5.32166666666667
10.5746405228758,40.5868,5.30666666666667
10.5846405228758,40.6397916666667,5.29166666666667
10.5946405228758,40.6926333333333,5.27666666666667
10.6046405228758,40.745325,5.26166666666667
10.6146405228758,40.7978666666667,5.24666666666667
10.6246405228758,40.8502583333333,5.23166666666667
10.6346405228758,40.9025,5.21666666666667
10.6446405228758,40.9545916666667,5.20166666666667
10.6546405228758,41.0065333333333,5.18666666666667
10.6646405228758,41.058325,5.17166666666667
10.6746405228758,41.1099666666667,5.15666666666667
10.6846405228758,41.1614583333333,5.14166666666667
10.6946405228758,41.2128,5.12666666666667
10.7046405228758,41.2639916666667,5.11166666666667
10.7146405228758,41.3150333333333,5.09666666666667
10.7246405228758,41.365925,5.08166666666667
10.7346405228758,41.4166666666667,5.06666666666667
10.7446405228758,41.4672583333333,5.05166666666667
10.7546405228758,41.5177,5.03666666666667
10.7646405228758,41.5679916666667,5.02166666666667
10.7746405228758,41.6181333333333,5.00666666666667
10.7846405228758,41.668125,4.99166666666667
10.7946405228758,41.7179666666667,4.97666666666667
10.8046405228758,41.7676583333333,4.96166666666667
10.8146405228758,41.8172,4.94666666666667
10.8246405228758,41.8665916666667,4.93166666666667
10.8346405228758,41.9158333333333,4.91666666666667
10.8446405228758,41.964925,4.90166666666667
10.8546405228758,42.0138666666667,4.88666666666667
10.8646405228758,42.0626583333333,4.87166666666667
10.8746405228758,42.1113,4.85666666666667
10.8846405228758,42.1597916666667,4.84166666666667
10.8946405228758,42.2081333333333,4.82666666666667
10.9046405228758,42.256325,4.81166666666667
10.9146405228758,42.3043666666667,4.79666666666667
10.9246405228758,42.3522583333333,4.78166666666667
10.9346405228758,42.4,4.76666666666667
10.9446405228758,42.4475916666667,4.75166666666667
10.9546405228758,42.4950333333333,4.73666666666667
10.9646405228758,42.542325,4.72166666666667
10.9746405228758,42.5894666666667,4.70666666666667
10.9846405228758,42.6364583333333,4.69166666666667
10.9946405228758,42.6833,4.67666666666667
11.0046405228758,42.7299916666667,4.66166666666667
11.0146405228758,42.7765333333333,4.64666666666667
11.0246405228758,42.822925,4.63166666666667
11.0346405228758,42.8691666666667,4.61666666666667
11.0446405228758,42.9152583333333,4.60166666666667
11.0546405228758,42.9612,4.58666666666667
11.0646405228758,43.0069916666667,4.57166666666667
11.0746405228758,43.0526333333333,4.55666666666667
11.0846405228758,43.098125,4.54166666666667
11.0946405228758,43.1434666666667,4.52666666666667
11.1046405228758,43.1886583333333,4.51166666666667
11.1146405228758,43.2337,4.49666666666667
11.1246405228758,43.2785916666667,4.48166666666667
11.1346405228758,43.3233333333333,4.46666666666667
11.1446405228758,43.367925,4.45166666666667
11.1546405228758,43.4123666666667,4.43666666666667
11.1646405228758,43.4566583333333,4.42166666666667
11.1746405228758,43.5008,4.40666666666667
11.1846405228758,43.5447916666667,4.39166666666667
11.1946405228758,43.5886333333333,4.37666666666667
11.2046405228758,43.632325,4.36166666666667
11.2146405228758,43.6758666666667,4.34666666666667
11.2246405228758,43.7192583333333,4.33166666666667
11.2346405228758,43.7625,4.31666666666667
11.2446405228758,43.8055916666667,4.30166666666667
11.2546405228758,43.8485333333333,4.28666666666667
11.2646405228758,43.891325,4.27166666666667
11.2746405228758,43.9339666666667,4.25666666666667
11.2846405228758,43.9764583333333,4.24166666666667
11.2946405228758,44.0188,4.22666666666667
11.3046405228758,44.0609916666667,4.21166666666667
11.3146405228758,44.1030333333333,4.19666666666667
11.3246405228758,44.144925,4.18166666666667
11.3346405228758,44.1866666666667,4.16666666666667
11.3446405228758,44.2282583333333,4.15166666666667
11.3546405228758,44.2697,4.13666666666667
11.3646405228758,44.3109916666667,4.12166666666667
11.3746405228758,44.3521333333333,4.10666666666667
11.3846405228758,44.393125,4.09166666666667
11.3946405228758,44.4339666666667,4.07666666666667
11.4046405228758,44.4746583333333,4.06166666666667
11.4146405228758,44.5152,4.04666666666667
11.4246405228758,44.5555916666667,4.03166666666667
11.4346405228758,44.5958333333333,4.01666666666667
11.4446405228758,44.635925,4.00166666666667
11.4546405228758,44.6758666666667,3.98666666666667
11.4646405228758,44.7156583333333,3.97166666666667
11.4746405228758,44.7553,3.95666666666667
11.4846405228758,44.7947916666667,3.94166666666667
11.4946405228758,44.8341333333333,3.92666666666667
11.5046405228758,44.873325,3.91166666666667
11.5146405228758,44.9123666666667,3.89666666666667
11.5246405228758,44.9512583333333,3.88166666666667
11.5346405228758,44.99,3.86666666666667
11.5446405228758,45.0285916666667,3.85166666666667
11.5546405228758,45.0670333333333,3.83666666666667
11.5646405228758,45.105325,3.82166666666667
11.5746405228758,45.1434666666667,3.80666666666667
11.5846405228758,45.1814583333333,3.79166666666667
11.5946405228758,45.2193,3.77666666666667
11.6046405228758,45.2569916666667,3.76166666666667
11.6146405228758,45.2945333333333,3.74666666666667
11.6246405228758,45.331925,3.73166666666667
11.6346405228758,45.3691666666667,3.71666666666667
11.6446405228758,45.4062583333333,3.70166666666667
11.6546405228758,45.4432,3.68666666666667
11.6646405228758,45.4799916666667,3.67166666666667
11.6746405228758,45.5166333333333,3.65666666666667
11.6846405228758,45.553125,3.64166666666667
11.6946405228758,45.5894666666667,3.62666666666667
11.7046405228758,45.6256583333333,3.61166666666667
11.7146405228758,45.6617,3.59666666666667
11.7246405228758,45.6975916666667,3.58166666666667
11.7346405228758,45.7333333333333,3.56666666666667
11.7446405228758,45.768925,3.55166666666667
11.7546405228758,45.8043666666667,3.53666666666667
11.7646405228758,45.8396583333333,3.52166666666667
11.7746405228758,45.8748,3.50666666666667
11.7846405228758,45.9097916666667,3.49166666666667
11.7946405228758,45.9446333333333,3.47666666666667
11.8046405228758,45.979325,3.46166666666667
11.8146405228758,46.0138666666667,3.44666666666667
11.8246405228758,46.0482583333333,3.43166666666667
11.8346405228758,46.0825,3.41666666666667
11.8446405228758,46.1165916666667,3.40166666666667
11.8546405228758,46.1505333333333,3.38666666666667
11.8646405228758,46.184325,3.37166666666667
11.8746405228758,46.2179666666667,3.35666666666667
11.8846405228758,46.2514583333333,3.34166666666667
11.8946405228758,46.2848,3.32666666666667
11.9046405228758,46.3179916666667,3.31166666666667
11.9146405228758,46.3510333333333,3.29666666666667
11.9246405228758,46.383925,3.28166666666667
11.9346405228758,46.4166666666667,3.26666666666667
11.9446405228758,46.4492583333333,3.25166666666667
11.9546405228758,46.4817,3.23666666666667
11.9646405228758,46.5139916666667,3.22166666666667
11.9746405228758,46.5461333333333,3.20666666666667
11.9846405228758,46.578125,3.19166666666667
11.9946405228758,46.6099666666667,3.17666666666667
12.0046405228758,46.6416583333333,3.16166666666667
12.0146405228758,46.6732,3.14666666666667
12.0246405228758,46.7045916666667,3.13166666666667
12.0346405228758,46.7358333333333,3.11666666666667
12.0446405228758,46.766925,3.10166666666667
12.0546405228758,46.7978666666667,3.08666666666667
12.0646405228758,46.8286583333333,3.07166666666667
12.0746405228758,46.8593,3.05666666666667
12.0846405228758,46.8897916666667,3.04166666666667
12.0946405228758,46.9201333333333,3.02666666666667
12.1046405228758,46.950325,3.01166666666667
12.1146405228758,46.9803666666667,2.99666666666667
12.1246405228758,47.0102583333333,2.98166666666667
12.1346405228758,47.04,2.96666666666667
12.1446405228758,47.0695916666667,2.95166666666667
12.1546405228758,47.0990333333333,2.93666666666667
12.1646405228758,47.128325,2.92166666666667
12.1746405228758,47.1574666666667,2.90666666666667
12.1846405228758,47.1864583333333,2.89166666666667
12.1946405228758,47.2153,2.87666666666667
12.2046405228758,47.2439916666667,2.86166666666667
12.2146405228758,47.2725333333333,2.84666666666667
12.2246405228758,47.300925,2.83166666666667
12.2346405228758,47.3291666666667,2.81666666666667
12.2446405228758,47.3572583333333,2.80166666666667
12.2546405228758,47.3852,2.78666666666667
12.2646405228758,47.4129916666667,2.77166666666667
12.2746405228758,47.4406333333333,2.75666666666667
12.2846405228758,47.468125,2.74166666666667
12.2946405228758,47.4954666666667,2.72666666666667
12.3046405228758,47.5226583333333,2.71166666666667
12.3146405228758,47.5497,2.69666666666667
12.3246405228758,47.5765916666667,2.68166666666667
12.3346405228758,47.6033333333333,2.66666666666667
12.3446405228758,47.629925,2.65166666666667
12.3546405228758,47.6563666666667,2.63666666666667
12.3646405228758,47.6826583333333,2.62166666666667
12.3746405228758,47.7088,2.60666666666667
12.3846405228758,47.7347916666667,2.59166666666667
12.3946405228758,47.7606333333333,2.57666666666667
12.4046405228758,47.786325,2.56166666666667
12.4146405228758,47.8118666666667,2.54666666666667
12.4246405228758,47.8372583333333,2.53166666666667
12.4346405228758,47.8625,2.51666666666667
12.4446405228758,47.8875916666667,2.50166666666667
12.4546405228758,47.9125333333333,2.48666666666667
12.4646405228758,47.937325,2.47166666666667
12.4746405228758,47.9619666666667,2.45666666666667
12.4846405228758,47.9864583333333,2.44166666666667
12.4946405228758,48.0108,2.42666666666667
12.5046405228758,48.0349916666667,2.41166666666667
12.5146405228758,48.0590333333333,2.39666666666667
12.5246405228758,48.082925,2.38166666666667
12.5346405228758,48.1066666666667,2.36666666666667
12.5446405228758,48.1302583333333,2.35166666666667
12.5546405228758,48.1537,2.33666666666667
12.5646405228758,48.1769916666667,2.32166666666667
12.5746405228758,48.2001333333333,2.30666666666667
12.5846405228758,48.223125,2.29166666666667
12.5946405228758,48.2459666666667,2.27666666666667
12.6046405228758,48.2686583333333,2.26166666666667
12.6146405228758,48.2912,2.24666666666667
12.6246405228758,48.3135916666667,2.23166666666667
12.6346405228758,48.3358333333333,2.21666666666667
12.6446405228758,48.357925,2.20166666666667
12.6546405228758,48.3798666666667,2.18666666666667
12.6646405228758,48.4016583333333,2.17166666666667
12.6746405228758,48.4233,2.15666666666667
12.6846405228758,48.4447916666667,2.14166666666667
12.6946405228758,48.4661333333333,2.12666666666667
12.7046405228758,48.487325,2.11166666666667
12.7146405228758,48.5083666666667,2.09666666666667
12.7246405228758,48.5292583333333,2.08166666666667
12.7346405228758,48.55,2.06666666666667
12.7446405228758,48.5705916666667,2.05166666666667
12.7546405228758,48.5910333333333,2.03666666666667
12.7646405228758,48.611325,2.02166666666667
12.7746405228758,48.6314666666667,2.00666666666667
12.7846405228758,48.6514583333333,1.99166666666667
12.7946405228758,48.6713,1.97666666666667
12.8046405228758,48.6909916666667,1.96166666666667
12.8146405228758,48.7105333333333,1.94666666666667
12.8246405228758,48.729925,1.93166666666667
12.8346405228758,48.7491666666667,1.91666666666667
12.8446405228758,48.7682583333333,1.90166666666667
12.8546405228758,48.7872,1.88666666666667
12.8646405228758,48.8059916666667,1.87166666666667
12.8746405228758,48.8246333333333,1.85666666666667
12.8846405228758,48.843125,1.84166666666667
12.8946405228758,48.8614666666667,1.82666666666667
12.9046405228758,48.8796583333333,1.81166666666667
12.9146405228758,48.8977,1.79666666666667
12.9246405228758,48.9155916666667,1.78166666666667
12.9346405228758,48.9333333333333,1.76666666666667
12.9446405228758,48.950925,1.75166666666667
12.9546405228758,48.9683666666667,1.73666666666667
12.9646405228758,48.9856583333333,1.72166666666667
12.9746405228758,49.0028,1.70666666666667
12.9846405228758,49.0197916666667,1.69166666666667
12.9946405228758,49.0366333333333,1.67666666666667
13.0046405228758,49.053325,1.66166666666667
13.0146405228758,49.0698666666667,1.64666666666667
13.0246405228758,49.0862583333333,1.63166666666667
13.0346405228758,49.1025,1.61666666666667
13.0446405228758,49.1185916666667,1.60166666666667
13.0546405228758,49.1345333333333,1.58666666666667
13.0646405228758,49.150325,1.57166666666667
13.0746405228758,49.1659666666667,1.55666666666667
13.0846405228758,49.1814583333333,1.54166666666667
13.0946405228758,49.1968,1.52666666666667
13.1046405228758,49.2119916666667,1.51166666666667
13.1146405228758,49.2270333333333,1.49666666666667
13.1246405228758,49.241925,1.48166666666667
13.1346405228758,49.2566666666667,1.46666666666667
13.1446405228758,49.2712583333333,1.45166666666667
13.1546405228758,49.2857,1.43666666666667
13.1646405228758,49.2999916666667,1.42166666666667
13.1746405228758,49.3141333333333,1.40666666666667
13.1846405228758,49.328125,1.39166666666667
13.1946405228758,49.3419666666667,1.37666666666667
13.2046405228758,49.3556583333333,1.36166666666667
13.2146405228758,49.3692,1.34666666666667
13.2246405228758,49.3825916666667,1.33166666666667
13.2346405228758,49.3958333333333,1.31666666666667
13.2446405228758,49.408925,1.30166666666667
13.2546405228758,49.4218666666667,1.28666666666667
13.2646405228758,49.4346583333333,1.27166666666667
13.2746405228758,49.4473,1.25666666666667
13.2846405228758,49.4597916666667,1.24166666666667
13.2946405228758,49.4721333333333,1.22666666666667
13.3046405228758,49.484325,1.21166666666667
13.3146405228758,49.4963666666667,1.19666666666667
13.3246405228758,49.5082583333333,1.18166666666667
13.3346405228758,49.52,1.16666666666667
13.3446405228758,49.5315916666667,1.15166666666667
13.3546405228758,49.5430333333333,1.13666666666667
13.3646405228758,49.554325,1.12166666666667
13.3746405228758,49.5654666666667,1.10666666666667
13.3846405228758,49.5764583333333,1.09166666666667
13.3946405228758,49.5873,1.07666666666667
13.4046405228758,49.5979916666667,1.06166666666667
13.4146405228758,49.6085333333333,1.04666666666667
13.4246405228758,49.618925,1.03166666666667
13.4346405228758,49.6291666666667,1.01666666666667
13.4446405228758,49.6392583333333,1.00166666666667
13.4546405228758,49.6492,0.986666666666667
13.4646405228758,49.6589916666667,0.971666666666667
13.4746405228758,49.6686333333333,0.956666666666667
13.4846405228758,49.678125,0.941666666666667
13.4946405228758,49.6874666666667,0.926666666666667
13.5046405228758,49.6966583333333,0.911666666666667
13.5146405228758,49.7057,0.896666666666667
13.5246405228758,49.7145916666667,0.881666666666667
13.5346405228758,49.7233333333333,0.866666666666666
13.5446405228758,49.731925,0.851666666666667
13.5546405228758,49.7403666666667,0.836666666666667
13.5646405228758,49.7486583333333,0.821666666666667
13.5746405228758,49.7568,0.806666666666667
13.5846405228758,49.7647916666667,0.791666666666667
13.5946405228758,49.7726333333333,0.776666666666667
13.6046405228758,49.780325,0.761666666666667
13.6146405228758,49.7878666666667,0.746666666666667
13.6246405228758,49.7952583333333,0.731666666666666
13.6346405228758,49.8025,0.716666666666668
13.6446405228758,49.8095916666667,0.701666666666667
13.6546405228758,49.8165333333333,0.686666666666667
13.6646405228758,49.823325,0.671666666666667
13.6746405228758,49.8299666666667,0.656666666666667
13.6846405228758,49.8364583333333,0.641666666666667
13.6946405228758,49.8428,0.626666666666667
13.7046405228758,49.8489916666667,0.611666666666667
13.7146405228758,49.8550333333333,0.596666666666667
13.7246405228758,49.860925,0.581666666666667
13.7346405228758,49.8666666666667,0.566666666666667
13.7446405228758,49.8722583333333,0.551666666666667
13.7546405228758,49.8777,0.536666666666667
13.7646405228758,49.8829916666667,0.521666666666667
13.7746405228758,49.8881333333333,0.506666666666667
13.7846405228758,49.893125,0.491666666666666
13.7946405228758,49.8979666666667,0.476666666666667
13.8046405228758,49.9026583333333,0.461666666666667
13.8146405228758,49.9072,0.446666666666667
13.8246405228758,49.9115916666667,0.431666666666667
13.8346405228758,49.9158333333333,0.416666666666667
13.8446405228758,49.919925,0.401666666666667
13.8546405228758,49.9238666666667,0.386666666666667
13.8646405228758,49.9276583333333,0.371666666666667
13.8746405228758,49.9313,0.356666666666666
13.8846405228758,49.9347916666667,0.341666666666668
13.8946405228758,49.9381333333333,0.326666666666667
13.9046405228758,49.941325,0.311666666666667
13.9146405228758,49.9443666666667,0.296666666666667
13.9246405228758,49.9472583333333,0.281666666666667
13.9346405228758,49.95,0.266666666666667
13.9446405228758,49.9525916666667,0.251666666666667
13.9546405228758,49.9550333333333,0.236666666666667
13.9646405228758,49.957325,0.221666666666667
13.9746405228758,49.9594666666667,0.206666666666667
13.9846405228758,49.9614583333333,0.191666666666667
13.9946405228758,49.9633,0.176666666666667
14.0046405228758,49.9649916666667,0.161666666666667
14.0146405228758,49.9665333333333,0.146666666666667
14.0246405228758,49.967925,0.131666666666667
14.0346405228758,49.9691666666667,0.116666666666666
14.0446405228758,49.9702583333333,0.101666666666667
14.0546405228758,49.9712,0.0866666666666669
14.0646405228758,49.9719916666667,0.0716666666666672
14.0746405228758,49.9726333333333,0.0566666666666666
14.0846405228758,49.973125,0.041666666666667
